month,value,term,lane,theme,geo,source,notes
2014-01,0,Avila Adobe,museum_specific,museum_brand,US-CA,Google Trends via pytrends,Dataset venue; brand search
2018-01,76,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-02,57,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-03,83,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-04,62,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-05,63,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-06,73,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-07,85,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-08,88,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-09,71,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-10,57,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-11,53,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2018-12,80,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-01,68,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-02,60,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-03,74,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-04,74,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-05,74,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-06,81,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-07,92,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-08,78,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-09,62,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-10,57,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-11,73,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2019-12,74,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-01,70,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-02,71,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-03,28,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-04,0,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-05,0,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-06,6,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-07,13,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-08,18,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-09,24,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-10,22,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-11,23,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2020-12,10,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-01,13,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-02,21,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-03,21,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-04,30,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-05,49,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-06,45,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-07,54,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-08,30,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-09,31,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-10,35,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-11,37,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2021-12,32,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-01,36,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-02,41,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-03,49,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-04,42,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-05,37,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-06,44,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-07,50,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-08,40,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-09,35,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-10,36,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-11,32,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2022-12,46,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-01,31,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-02,35,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-03,38,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-04,38,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-05,34,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-06,42,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-07,37,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-08,34,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-09,31,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-10,30,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-11,41,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2023-12,38,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-01,29,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-02,30,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-03,29,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-04,34,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-05,29,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-06,33,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-07,32,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-08,28,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-09,28,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-10,23,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-11,22,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2024-12,30,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-01,21,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-02,16,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-03,18,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-04,23,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-05,21,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-06,19,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-07,27,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-08,32,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-09,21,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-10,17,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-11,22,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2025-12,23,things to do in downtown LA,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Downtown visitor intent
2014-01,0,things to do near Union Station Los Angeles,discovery_marketing,short_visit_intent,US-CA,Google Trends via pytrends,Nearby quick-trip intent
2014-02,0,things to do near Union Station Los Angeles,discovery_marketing,short_visit_intent,US-CA,Google Trends via pytrends,Nearby quick-trip intent
2014-03,0,things to do near Union Station Los Angeles,discovery_marketing,short_visit_intent,US-CA,Google Trends via pytrends,Nearby quick-trip intent
2014-04,0,things to do near Union Station Los Angeles,discovery_marketing,short_visit_intent,US-CA,Google Trends via pytrends,Nearby quick-trip intent
2014-05,0,things to do near Union Station Los Angeles,discovery_marketing,short_visit_intent,US-CA,Google Trends via pytrends,Nearby quick-trip intent
2014-06,0,things to do near Union Station Los Angeles,discovery_marketing,short_visit_intent,US-CA,Google Trends via pytrends,Nearby quick-trip intent
